X_dataobs_,State,Account_Length,Area_Code,Int_l_Plan,VMail_Plan,VMail_Message,Day_Mins,Day_Calls,Eve_Mins,Eve_Calls,Night_Mins,Night_Calls,Intl_Mins,Intl_Calls,CustServ_Calls,Churn_,Assignments
309,KY,151,408,no,yes,17,214.7,97,138.5,90,169.1,44,8.6,4,1,False,2
310,SC,99,510,no,no,0,169.2,70,271.5,77,170.2,104,10.6,2,0,False,6
311,WA,55,415,no,no,0,194.1,121,176.6,110,302.8,136,7,7,2,False,1
312,OR,77,510,no,no,0,233.8,104,266.5,94,212.7,104,7.6,3,2,False,0
313,AK,78,408,no,no,0,225.1,67,199.2,127,175.5,102,14.6,2,0,False,5
314,GA,89,415,no,no,0,213,63,176.6,71,262.6,126,9.1,1,1,True,1
315,MN,101,415,no,no,0,183.9,115,255.9,101,275,145,10.8,11,1,False,1
316,IN,98,408,no,yes,21,64.6,98,176.1,86,244.8,84,0,0,2,False,4
317,VA,141,415,no,no,0,260.2,131,179.2,120,135,119,7.2,8,3,False,5
318,WI,81,415,no,yes,33,161.6,117,123,90,261.3,101,12.2,5,1,False,3
319,VT,162,510,no,no,0,220.6,117,155.2,121,186.7,89,10.5,11,1,False,2
320,AZ,83,415,no,yes,41,155.9,122,162.3,107,127.6,105,13.1,5,3,False,5
321,FL,100,510,no,no,0,107,63,105.7,67,243.1,74,12.8,3,4,True,4
322,AR,179,415,yes,yes,38,220.1,78,234.3,71,237.3,85,10.1,4,4,False,2
323,AR,79,408,no,no,0,152.2,112,177.2,132,96.4,87,5.3,3,1,False,5
324,AK,117,415,no,no,0,181.5,95,205.1,88,204,82,14.7,9,2,False,2
325,MS,64,408,yes,no,0,236.2,77,218.6,85,194.1,97,13.2,2,2,True,0
326,ME,31,415,no,no,0,166.1,105,79.3,93,213.7,98,12.7,2,1,False,3
327,CA,124,408,yes,no,0,244.6,89,188.8,80,206,114,11.3,4,1,False,0
328,NM,122,408,no,yes,23,134.2,85,227.3,132,122.4,96,8.5,2,2,False,4
329,NE,37,408,yes,yes,39,149.7,122,211.1,75,114.3,90,9.2,4,1,False,5
330,SC,90,408,no,yes,29,150.1,109,264.7,103,178.4,97,5.8,4,1,False,6
331,CO,159,408,yes,no,0,257.1,53,312.2,127,183,82,8.8,6,1,True,0
332,DE,148,415,no,no,0,124.4,83,179.7,81,253,99,11.3,6,0,False,1
333,OH,39,415,no,yes,36,141.7,121,232.3,113,222.1,131,12,5,1,False,1
334,OK,194,408,no,no,0,162.3,88,213.7,118,192.1,81,10.9,2,0,False,2
335,CO,154,415,no,no,0,350.8,75,216.5,94,253.9,100,10.1,9,1,True,0
336,NC,112,415,no,no,0,193.3,96,264.1,123,128.6,115,9.1,3,4,False,5
337,MA,128,415,no,no,0,195.6,99,267.8,120,164.9,76,16,2,0,False,6
338,CA,151,415,yes,no,0,218,57,114.4,88,269.2,95,12.4,1,0,True,3
339,NY,32,415,no,no,0,164.8,98,229.9,96,167.3,108,14.8,2,2,False,5
340,AZ,90,415,no,no,0,179.2,77,210.7,99,276.9,58,9.2,6,2,False,1
341,SD,87,415,no,yes,21,214,113,180,114,134.5,82,10.6,5,0,False,5
342,DC,138,415,no,no,0,170.5,87,118.2,116,187.9,111,11.2,7,2,False,3
343,ND,79,408,no,no,0,205.7,123,214.5,108,226.1,106,6.7,18,1,False,0
344,MO,95,415,yes,no,0,165.5,84,286.2,112,198.9,89,11.5,2,1,True,6
345,KS,127,415,no,no,0,221,100,160.7,113,233.1,96,6.8,4,2,False,3
346,SD,137,510,no,no,0,242.1,118,191,93,218.6,50,14.7,2,3,False,0
347,OK,97,415,no,no,0,151.6,107,155.4,96,240,112,14.7,4,1,False,1
348,OR,149,415,yes,no,0,176.2,87,145,81,249.5,92,5.7,4,0,False,2
349,IN,117,415,yes,yes,22,196,82,322.7,82,225.6,120,3.7,5,1,False,6
350,OH,84,408,no,no,0,159.5,125,247.1,90,187.9,82,7.2,4,2,False,6
351,KS,137,415,no,no,0,230.2,113,220.4,79,204.7,111,10.7,7,4,False,0
352,CT,99,415,no,no,0,146.7,64,274,99,321.3,98,8.9,1,3,False,1
353,NH,54,510,no,no,0,210.5,102,204.5,83,127.8,53,8.5,5,1,False,5
354,WI,85,415,no,no,0,102,95,270.2,139,148.2,105,10.7,3,1,False,6
355,MS,150,510,no,no,0,126,99,238.5,73,285.1,100,10.2,6,3,False,1
356,WV,43,415,no,no,0,168.4,125,243.8,89,214.7,102,11.1,2,1,False,6
357,MA,35,415,no,no,0,105.6,129,258.2,129,213.1,77,8.7,3,0,False,6
358,MD,98,415,no,no,0,206.5,92,176.2,152,232.8,115,12.4,5,5,False,3
359,PA,112,510,no,no,0,217.1,76,205.2,100,185.7,91,9.4,3,2,False,5
360,WI,16,510,no,no,0,229.6,78,205.7,108,166.2,91,10.8,2,0,True,5
361,OR,94,415,no,no,0,234.4,103,279.3,109,234.2,121,2,2,1,True,0
362,IL,84,510,no,no,0,181.5,129,130.7,112,186.5,118,8.5,4,1,False,3
363,DC,66,415,no,no,0,167.3,91,230,68,191.7,118,10.6,5,1,True,6
364,GA,98,415,no,yes,31,121,105,218.9,98,226.7,110,12,1,1,False,1
365,ID,74,415,no,no,0,221.1,124,110.8,94,240.1,112,10.6,3,0,False,3
366,UT,96,408,no,yes,26,145.8,108,192.2,89,165.1,96,9.9,2,1,False,4
367,KY,119,510,no,no,0,222.8,122,163.2,107,160.6,112,11.2,6,1,False,5
368,OH,73,415,no,no,0,183.4,80,242,115,201.4,100,7.5,3,4,False,6
369,WI,92,415,yes,no,0,264.3,91,160.9,115,198.6,73,9.3,5,0,False,3
370,IL,21,415,no,no,0,146,78,109.7,79,247.4,108,6.8,7,0,False,3
371,DE,122,510,no,no,0,157.1,134,184.9,122,197.2,59,8.5,5,4,True,2
372,RI,133,510,yes,no,0,127.3,108,251.3,81,135,88,10.3,3,1,False,6
373,TX,145,415,no,no,0,187.9,110,197,117,167,108,4.8,4,2,False,2
374,OR,25,408,no,no,0,178.8,90,141.2,72,203,99,8.4,5,2,False,3
375,NV,64,415,no,no,0,97.2,80,186.2,90,189,92,10.4,6,2,False,4
376,NE,85,415,no,no,0,259.8,85,242.3,117,168.8,72,5.4,1,0,False,0
377,MS,126,415,no,no,0,256.5,112,199.5,90,188.3,122,7,5,3,False,0
378,DE,113,415,no,no,0,239.7,47,282.9,110,238.4,88,8.7,3,2,True,0
379,SD,128,408,no,yes,34,142.3,73,194.8,79,239.3,81,16,6,1,False,1
380,NV,115,415,no,no,0,184.1,98,327,73,212.5,106,7.5,6,2,False,6
381,NM,141,415,no,yes,28,206.9,126,264.4,126,171.8,124,9.3,11,2,False,6
382,MN,51,510,no,no,0,259.9,114,176.2,94,77.2,112,15.3,1,1,False,5
383,NJ,100,415,no,no,0,203.8,122,283.1,76,197.3,83,12.5,3,0,False,6
384,IN,96,415,no,yes,45,248.8,124,140.3,77,263.6,102,10.3,2,3,False,3
385,DC,112,415,no,yes,16,221.6,110,130.2,123,200,108,11.3,3,1,False,3
386,MA,129,510,yes,no,0,192.9,131,185.5,101,205.2,130,10.9,4,1,False,2
387,ME,163,415,no,no,0,122.4,129,113.4,108,180.2,97,12.5,7,1,False,4
388,NH,67,415,no,yes,40,104.9,65,216.3,93,217.4,128,9.6,9,1,False,4
389,AZ,140,408,no,no,0,173.2,91,196.8,106,209.3,128,11.2,5,3,False,2
390,OR,49,510,no,no,0,119.4,69,273.3,92,214.4,153,12.4,7,2,False,6
391,KS,46,510,no,no,0,250.3,100,260.6,90,195,104,13.3,2,2,True,0
392,NE,148,415,no,no,0,178.3,98,282.6,110,181,98,11.4,4,1,False,6
393,MI,112,510,no,no,0,243.4,77,182.1,97,259.2,94,12.8,2,1,False,0
394,SC,78,415,no,no,0,155,106,175.3,101,155.6,125,11.8,5,2,False,4
395,MT,58,510,no,yes,29,240.4,80,118.9,91,164.2,108,11.2,3,1,False,3
396,NM,155,415,no,no,0,190.3,123,301.3,96,214.6,134,8,3,1,False,6
397,OH,100,510,no,no,0,278,76,176.7,74,219.5,126,8.3,4,0,True,0
398,WY,113,510,no,no,0,155,93,330.6,106,189.4,123,13.5,3,1,False,6
399,MI,81,415,no,no,0,153.5,99,197.6,102,198.5,86,6.3,2,2,False,4
400,AR,135,510,no,yes,27,273.4,141,154,99,245.8,112,12.3,6,1,False,0
401,FL,99,408,no,no,0,155.3,93,265.7,95,145.7,67,12.4,4,0,False,6
402,AR,59,510,no,yes,29,133.1,114,221.2,82,131.6,103,6.8,3,1,False,4
403,MO,135,510,no,no,0,246.8,129,187.8,121,154.5,109,12.6,5,1,False,5
404,WI,85,408,yes,no,0,165.4,107,196,126,349.2,110,9.6,7,2,False,1
405,TX,70,510,no,no,0,59.5,103,257.2,106,208.3,86,11.1,6,0,False,4
406,TX,88,510,no,no,0,138.3,116,236,138,179.1,110,9.6,4,3,False,6
407,NM,55,510,no,no,0,286.7,100,134.4,121,192.9,122,6.9,5,2,False,3
408,GA,75,415,no,no,0,117.3,114,201.1,61,107.9,82,12.2,3,1,False,4
409,ID,79,510,no,yes,21,264.3,79,202.8,118,173.4,92,6.3,3,4,False,0
410,AL,85,408,no,no,0,127.9,107,271.2,124,202.2,76,12.5,5,0,False,6
411,KS,86,408,no,yes,23,225.5,107,246.3,105,245.7,81,9.8,2,0,False,0
412,SD,91,510,no,no,0,149,115,245.3,105,260,94,8.3,3,0,False,1
413,LA,149,415,no,yes,20,198.9,77,274,88,190.7,76,14.3,9,1,False,6
414,OH,97,408,no,no,0,256.4,125,273.9,100,222.7,101,11.1,1,1,True,0
415,MA,88,415,no,no,0,264.8,124,245.4,112,160.5,115,14.8,2,1,True,5
416,KY,54,408,no,no,0,159.8,99,264,64,115.7,70,9.7,7,2,False,6
417,WA,109,415,no,no,0,184,120,120.4,119,153.7,86,11,3,0,False,3
418,UT,90,415,no,no,0,261.8,128,220.6,104,136.6,91,9.6,5,1,False,5
419,RI,115,408,no,no,0,147.9,109,228.4,117,299.7,90,9.6,9,3,False,1
420,OH,144,415,no,yes,18,106.4,109,108.1,113,208.4,111,10.1,5,1,False,4
421,NV,91,408,no,no,0,133.7,75,195.3,87,280.5,89,5.9,2,0,False,1
422,ND,105,415,no,yes,23,193.5,85,220.2,90,272.4,111,8.5,5,0,False,1
423,NV,71,415,yes,no,0,178.2,113,167.8,94,182.1,111,13.6,3,3,True,3
424,FL,132,510,no,yes,36,226.2,103,181.6,125,258.8,102,10.5,5,3,True,0
425,MD,112,415,no,no,0,170.4,103,200.2,71,258.3,100,11.6,4,1,False,1
426,AZ,86,415,no,yes,32,70.9,163,166.7,121,244.9,105,11.1,5,3,False,4
427,NE,44,415,no,no,0,240.3,146,164.6,83,240.7,106,10.6,2,1,False,3
428,NV,78,408,no,no,0,75,116,248.7,87,176,83,9.5,6,3,False,4
429,IL,149,408,no,no,0,69.1,117,136.3,100,181.7,53,6.3,3,1,False,4
430,WV,72,510,no,yes,33,96.6,59,315.4,98,163.3,117,6.2,4,4,True,6
431,AR,74,510,no,no,0,148.5,111,146.5,42,289.2,83,9.9,6,3,False,1
432,UT,50,510,no,no,0,258.1,106,161.4,106,225.1,110,11.7,5,1,False,3
433,AZ,140,408,no,no,0,149.8,134,164.4,98,294.7,124,8.1,2,1,False,1
434,ID,99,408,no,no,0,190.4,102,158.1,107,271.5,92,11.2,4,2,False,1
435,HI,166,408,no,no,0,181.4,108,253.8,54,112.3,94,11.6,6,1,False,5
436,NV,124,408,no,no,0,151.1,123,187.4,104,255.4,93,5.3,3,1,False,1
437,GA,117,510,no,no,0,149.9,95,256.1,110,212.7,92,13.3,13,2,False,6
438,GA,85,510,no,no,0,222.3,132,231.5,101,223.5,75,11,2,3,False,0
439,MA,102,510,yes,no,0,233.8,103,221.6,131,146.9,106,12.8,3,0,False,5
440,IN,76,415,no,no,0,204.2,100,292.6,139,244.3,105,10.5,2,0,False,6
441,VT,165,510,no,no,0,242.9,126,209.8,65,228.4,126,0,0,1,False,2
442,IA,130,415,no,no,0,150.4,119,230.5,99,186.3,76,12.3,4,1,False,6
443,IN,78,415,no,no,0,208.9,119,252.4,132,280.2,120,12.8,7,0,False,0
444,MD,18,408,no,no,0,273.6,93,114.6,116,250.6,120,8.2,4,1,False,3
445,FL,161,415,yes,no,0,156.1,114,180.3,63,179.6,115,11.1,9,2,False,2
446,CA,93,415,no,yes,36,178.7,134,178.6,102,126.8,82,8,4,2,False,5
447,AL,144,415,no,no,0,177.5,93,287.4,75,180.5,118,11.9,3,2,False,6
448,ME,75,408,yes,no,0,211.3,61,105.6,119,175.9,63,9.7,4,4,True,3
449,SD,126,415,no,yes,23,114.3,102,190.3,103,240.4,111,12.6,7,3,False,1
450,MI,93,415,yes,no,0,216.9,61,207.4,120,221.7,110,17.5,5,1,True,0
451,MI,109,415,yes,yes,26,217.2,138,145.5,111,280.7,76,9.3,3,0,False,3
452,NM,80,510,no,no,0,206.3,97,154.9,98,263.6,82,12.4,12,0,False,3
453,AK,41,415,no,no,0,159.3,66,125.9,75,261.9,76,11.1,5,1,False,3
454,OH,136,415,no,yes,31,143.1,88,236.6,65,227.8,120,11.4,5,2,False,6
455,KS,143,408,no,yes,24,186.6,69,222,116,234.9,138,11.6,5,1,False,2
456,MS,118,415,no,yes,26,170.8,114,199.5,125,169.7,98,9.6,5,5,True,2
457,VT,193,408,no,yes,17,124,102,202.9,81,205.1,129,12.3,3,1,False,2
458,NE,73,415,no,no,0,198.3,94,279.3,101,146.2,87,14.8,8,3,False,6
459,VA,62,408,no,no,0,172.8,101,204.8,97,240.8,90,9.1,8,2,False,1
460,DE,30,415,no,yes,30,217.4,74,213.8,86,227.2,104,6.6,3,0,False,0
461,AL,60,408,yes,yes,29,265.9,113,215.8,94,108.1,82,14,12,0,True,5
462,ID,148,510,no,yes,14,93.6,137,193.8,72,144.9,84,17.5,5,1,False,4
463,OK,52,408,no,no,0,214.7,68,158.6,138,123.4,114,9.4,4,2,False,5
464,NM,87,415,no,no,0,168.2,92,224.7,100,169.5,99,12.9,3,1,False,6
465,WI,41,408,no,no,0,202.9,97,153.8,104,113.5,92,9,3,3,False,5
466,WV,112,415,no,no,0,261.4,108,154.5,102,130.9,90,11.6,2,1,False,5
467,KY,122,408,no,yes,27,253.7,84,229.2,109,190.5,123,9.2,5,7,False,0
468,MO,61,408,no,no,0,45,108,151.3,74,152.9,94,9.8,6,2,False,4
469,IL,87,510,no,no,0,231.3,105,171.7,108,67.7,136,13,6,1,False,5
470,OK,176,408,no,no,0,47.4,125,167.8,90,163.1,107,10.5,8,2,False,4
471,MI,30,510,no,no,0,227.4,88,182.5,100,191.7,134,12.5,3,0,False,3
472,NJ,95,415,no,yes,22,40.9,126,133.4,90,264.2,91,11.9,7,0,False,4
473,ID,46,415,no,no,0,124.8,133,157.3,143,199.3,72,8.6,4,2,False,4
474,DC,100,510,yes,no,0,68.5,110,337.1,115,205.2,99,12.1,9,0,False,6
475,NY,47,415,no,yes,37,163.5,77,203.1,102,232,87,7.8,4,2,False,1
476,AL,77,415,no,no,0,163,112,219.1,89,233.4,66,6.7,3,2,False,1
477,OR,98,415,no,yes,38,213.7,61,253,104,207.7,73,10.7,5,2,False,0
478,OK,125,415,no,yes,36,201.3,117,42.2,78,125.7,104,5.4,3,1,False,3
479,LA,67,510,no,no,0,310.4,97,66.5,123,246.5,99,9.2,10,4,False,3
480,TX,128,415,no,yes,40,171.2,88,145.7,109,196.8,93,14,6,1,False,2
481,UT,190,415,no,yes,22,166.5,93,183,92,121,102,8.5,3,0,False,2
482,OR,165,415,no,no,0,216.6,126,190.8,104,224.7,123,12.4,8,0,False,2
483,NY,59,408,no,no,0,107.8,113,216.6,125,217.5,92,9.9,3,2,False,4
484,AL,47,408,no,yes,28,141.3,94,168,108,113.5,84,7.8,2,1,False,4
485,RI,150,415,no,yes,29,209.9,77,158,52,141.9,113,6.6,1,0,False,2
486,MN,152,415,yes,yes,20,237.5,120,253.4,94,265.2,80,14.2,3,9,True,0
487,NC,26,415,no,no,0,234.5,109,216.5,129,191.6,94,3.5,6,3,False,0
488,MD,79,510,no,yes,31,103.1,90,243,135,76.4,92,12.2,8,3,False,4
489,RI,95,510,no,yes,27,129.5,106,248.9,90,268,115,11.9,3,1,False,1
490,WI,69,510,yes,no,0,279.8,90,248.7,91,171,118,8.4,10,2,True,0
491,VT,95,510,yes,yes,41,136.8,91,200.8,61,133.7,67,10.3,9,5,True,4
492,CT,31,415,no,yes,31,100.1,54,246.3,97,255,131,5.9,3,0,False,1
493,OK,121,408,no,yes,31,237.1,63,205.6,117,196.7,85,10.1,5,4,False,0
494,AK,111,415,no,no,0,172.8,58,183.1,108,158.8,104,7.9,3,4,True,5
495,NY,157,415,no,no,0,224.5,111,200.7,99,116.6,118,11.5,2,2,False,5
496,GA,44,510,no,no,0,288.1,112,258,92,192.4,90,10.2,4,3,True,0
497,UT,61,510,yes,no,0,78.2,103,195.9,149,108,100,10.1,6,2,False,4
498,NM,65,415,no,no,0,148.7,80,259,94,149.5,107,12.7,6,2,False,6
499,NE,74,415,no,yes,25,194.6,84,119.9,103,175.5,75,13.1,2,2,False,3
500,NJ,123,408,no,no,0,159.5,77,303.8,92,226.9,120,12,4,0,False,6
501,TX,58,408,no,yes,20,194.5,110,213.7,89,236.6,92,9.5,2,1,False,1
502,MT,74,408,no,no,0,174.1,96,251.1,94,257.6,123,8.3,5,2,True,1
503,CO,125,415,no,no,0,131.8,97,136.7,100,308.2,119,7.7,6,2,False,1
504,RI,53,408,no,yes,18,146.8,107,310,84,178.7,130,7.2,7,0,False,6
505,WY,99,408,no,yes,28,200.7,88,264.2,116,172.7,102,9.1,5,1,False,6
506,ID,99,415,no,no,0,145.6,106,98.3,106,230.8,83,10.9,5,1,False,3
507,CT,66,415,no,yes,29,229.4,104,257.4,84,231.5,119,8,1,2,False,0
508,ME,97,510,no,no,0,211,76,189,100,123,102,4.7,4,3,False,5
509,AZ,75,510,no,yes,37,121.5,97,271.4,110,248.7,97,11.3,5,2,False,6
510,MD,85,510,yes,no,0,216,73,188.2,117,147.1,98,3.6,7,2,False,5
511,IN,108,510,no,no,0,293,88,160.6,101,143.9,87,10,6,2,False,5
512,NC,133,408,yes,yes,32,221.1,137,264.9,99,168.9,108,15.4,4,2,True,6
513,DE,51,510,no,no,0,181.5,108,196.9,87,187.2,119,10.3,2,1,False,5
514,MN,186,415,no,yes,26,74.3,107,177.3,116,296.3,90,14.5,3,2,False,1
515,FL,64,408,no,yes,31,228.6,88,248.5,109,167.1,124,9,1,3,False,5
516,SD,114,415,no,yes,36,309.9,90,200.3,89,183.5,105,14.2,2,1,False,0
517,FL,92,415,no,no,0,201.9,74,226.8,119,217.5,80,13.7,6,3,False,0
518,OR,110,408,no,no,0,149.8,112,180,93,140,119,11.7,4,2,False,4
519,CO,90,408,no,yes,30,183.8,76,229.7,95,144.1,124,7.7,3,1,False,5
520,IN,113,415,no,no,0,209.4,151,347.3,113,246,116,7.4,2,1,True,6
521,NM,104,415,no,no,0,164.2,109,155.4,90,168.9,117,10.7,8,1,False,4
522,ME,165,408,no,no,0,150.5,75,193.1,93,311.6,93,10.3,2,1,False,1
523,SD,104,510,no,no,0,234.2,128,293.1,92,183.9,79,9.8,6,0,True,6
524,AR,110,408,no,no,0,55.3,102,164.7,124,200.7,108,10.2,5,1,False,4
525,NH,114,415,no,no,0,169.6,85,58.9,86,179.3,124,7.4,8,1,False,3
526,OK,101,408,no,no,0,89.7,118,260.1,79,170.1,93,13.5,11,5,True,6
527,WI,117,408,no,yes,14,80.2,81,219,103,122.6,102,8.6,2,1,False,4
528,AL,109,408,no,no,0,218.9,105,299.9,87,158.6,110,11.3,4,2,False,6
529,PA,82,408,no,no,0,125.7,96,207.6,137,183.1,103,12.9,2,1,False,4
530,OK,92,510,no,no,0,176.3,85,93.4,125,207.2,107,9.6,1,2,False,3
531,ME,82,510,no,yes,29,207.2,111,254.1,137,169.3,92,9.5,5,2,False,5
532,WV,90,415,no,no,0,205.7,138,161.9,83,269.7,104,12.5,6,2,False,3
533,HI,87,408,no,yes,28,151.4,95,152.4,97,250.1,109,0,0,1,False,1
534,NY,39,408,no,no,0,160.4,68,102.6,103,235.3,106,9.1,5,2,False,3
535,AZ,84,415,no,no,0,159,80,167.9,128,167.6,101,12.3,5,1,False,4
536,OH,75,510,no,yes,46,214.1,62,200.9,111,246.8,126,9.2,6,0,False,0
537,MI,102,510,no,no,0,102.6,89,246,77,170.5,140,9.1,4,2,False,6
538,MA,62,415,yes,no,0,159.7,86,197.5,76,121.6,105,13.9,6,0,True,5
539,WV,143,510,no,no,0,202.8,109,165.8,104,143.9,71,4.6,4,1,False,2
540,NM,30,415,no,no,0,169.9,144,225.2,118,169.7,93,11.4,7,1,False,5
541,MO,112,415,no,no,0,335.5,77,212.5,109,265,132,12.7,8,2,True,0
542,RI,129,415,no,no,0,139.5,119,289.3,105,129.4,97,13.1,8,0,False,6
543,WY,28,415,no,no,0,187.8,94,248.6,86,208.8,124,10.6,5,0,False,6
544,WY,111,415,no,no,0,146.2,55,261.5,83,163.2,116,8.7,3,3,False,6
545,KY,90,415,no,no,0,193.7,83,154.2,79,299,60,12.7,3,1,False,1
546,OR,151,510,no,no,0,156.4,108,233.4,118,195.7,141,7.7,6,4,False,2
547,NV,105,415,yes,yes,29,220.7,82,217.7,110,190.5,100,13.2,6,1,True,0
548,DC,41,408,no,yes,37,239.8,110,221.9,115,189.1,100,7.3,1,2,False,0
549,UT,48,510,no,yes,43,172,111,200.2,64,233.1,96,8,5,1,False,1
550,FL,79,510,no,no,0,130.2,119,290.9,121,194.8,140,14,6,3,False,6
551,VA,153,510,no,no,0,195.4,107,154.6,96,142.8,97,11.6,6,1,False,2
552,KS,110,415,yes,no,0,293.3,79,188.5,90,266.9,91,14.5,4,0,True,0
553,KS,163,415,no,no,0,191.3,89,193.9,87,268.4,121,12.8,4,1,False,2
554,DC,126,510,no,no,0,122.4,88,143.8,111,157,106,11.5,3,1,False,4
555,ME,105,408,no,yes,33,209.6,68,146.9,140,121,131,10.6,3,2,False,5
556,LA,172,415,no,no,0,215.7,140,146.3,84,264.6,83,7.1,1,3,False,2
557,TX,97,510,no,no,0,144.2,91,226.7,137,144.6,72,13.8,4,3,False,4
558,NJ,95,408,yes,yes,37,220.2,109,185.3,99,205.1,82,4.1,2,0,True,0
559,DE,87,510,no,no,0,256.2,105,160.7,102,249.4,80,7.4,2,4,False,0
560,VT,97,415,no,no,0,112.7,119,217.7,109,152.1,76,6.5,5,1,False,4
561,GA,76,415,no,no,0,299.5,125,226.7,92,210.7,134,13.7,4,0,True,0
562,TX,140,408,no,no,0,194.8,107,170.9,99,225.1,93,13.9,4,0,False,2
563,MT,169,415,no,no,0,100.8,112,230,69,193.6,95,9.5,2,0,False,4
564,ND,68,408,no,yes,22,82.5,97,289.9,94,180,114,4.8,4,3,False,6
565,NJ,122,415,no,yes,34,146.4,104,89.7,103,220,91,15.6,4,2,False,3
566,MO,36,408,no,no,0,177.9,129,224.6,87,306.3,102,10.8,6,2,False,1
567,CO,120,510,no,yes,27,153.5,84,194,73,256.5,94,10.2,7,5,False,1
568,KS,121,408,no,no,0,150.7,105,197.3,133,169,116,9.2,15,1,False,4
569,NC,64,408,no,yes,19,180.1,106,127.5,92,237.4,118,7.5,3,0,False,3
570,MT,13,415,no,yes,31,265.3,94,147.6,95,259.3,117,12.9,1,1,False,3
571,DE,106,415,no,no,0,128.6,83,134,114,210.6,113,11.4,2,0,False,4
572,ND,88,415,no,no,0,161.5,92,173.5,108,206.2,95,7.9,4,2,False,3
573,VA,74,408,no,no,0,165.3,120,198.5,106,208.5,102,9.8,3,1,False,1
574,IL,83,415,no,no,0,195,92,210.5,83,180.6,92,11,13,0,False,5
575,CO,111,510,no,yes,24,205.5,114,219.3,99,215.9,95,14,4,1,False,0
576,MT,50,415,no,yes,22,252.9,112,177.9,99,158.4,146,8.5,4,3,False,5
577,WV,153,408,no,yes,28,235.6,74,227.9,37,170.3,103,15.4,9,0,False,2
578,ME,88,415,no,no,0,192,91,127.6,127,155.6,125,7.5,5,1,False,3
579,WI,131,415,no,yes,39,69.1,122,101.3,136,104.8,94,9.1,4,0,False,4
580,MO,79,408,no,no,0,261.7,97,210.6,48,256.7,83,6,3,3,True,0
581,NY,140,415,no,no,0,235.5,81,257.2,130,103.1,111,11.5,4,2,False,5
582,AR,54,415,no,yes,39,206.9,143,127.8,72,199.2,120,9.2,1,3,False,3
583,WY,87,415,no,yes,22,263.8,65,103.4,115,208.1,109,8.5,3,3,False,3
584,CA,96,510,no,yes,31,183.4,126,195.5,106,180.1,93,10.5,5,1,False,5
585,CA,79,510,no,no,0,157.6,85,194.1,92,231.5,86,9.4,10,5,True,1
586,MN,55,415,no,no,0,175.6,147,161.8,118,289.5,55,9.3,4,0,False,1
587,AK,130,415,no,no,0,242.5,101,102.8,114,142.4,89,9.3,2,2,False,3
588,VA,34,415,no,no,0,151,102,131.4,101,186.6,86,9.9,7,0,False,3
589,CO,139,415,no,no,0,138.1,103,164.5,100,134.9,63,8.3,2,1,False,4
590,MT,109,408,no,no,0,264.7,69,305,120,197.4,86,9.5,9,1,True,0
591,NE,63,415,no,no,0,211.2,80,237.7,93,259.2,58,12.3,2,0,False,0
592,VT,152,415,no,no,0,197.1,126,130.1,76,78.1,100,7.4,4,3,False,5
593,ND,147,408,no,no,0,205.3,95,166.7,128,240.6,84,7.8,4,1,False,2
594,GA,112,415,no,yes,22,181.8,110,228.1,123,262.7,141,9.2,4,2,False,1
595,OR,120,415,no,no,0,252,120,150.2,106,151.8,96,9.6,1,2,False,5
596,MT,27,510,no,no,0,193.8,102,118.9,104,135.9,124,9.2,3,0,False,3
597,WY,171,415,no,no,0,231.2,135,188.7,74,206.9,124,12.3,1,1,False,2
598,GA,101,415,no,yes,33,200.1,108,188.9,122,205.1,90,15.5,4,0,False,2
599,WV,32,408,no,yes,26,266.7,109,232.3,107,212.8,98,16.3,4,1,False,0
600,CT,3,415,no,yes,36,118.1,117,221.5,125,103.9,89,11.9,6,2,False,4
601,IL,151,408,no,no,0,175.3,106,144.3,87,160.2,88,11.8,5,0,False,2
602,CO,60,408,no,no,0,125.1,99,248.8,62,211.3,79,11.2,3,3,False,6
603,LA,43,415,no,no,0,241.9,101,129.4,121,264.8,104,5.9,3,1,False,3
604,MA,42,408,no,no,0,241.2,134,116.5,114,152.2,91,10.6,4,0,False,3
605,IN,84,408,no,no,0,217.1,99,236,68,118.3,120,9.4,4,1,False,5
606,NY,65,510,no,no,0,195.4,110,181.2,109,178.5,105,8.9,4,0,False,5
607,TX,75,415,yes,no,0,222.4,78,327,111,208,104,8.7,9,1,True,6
608,KS,116,510,no,no,0,189.5,90,189.8,118,205.8,83,13.1,2,1,False,2
609,WV,107,415,no,no,0,123.1,100,158.4,82,256.1,82,9.3,5,0,False,1
610,NE,189,415,no,yes,38,256.7,98,150.5,120,123,87,11.4,3,3,False,2
611,CO,63,415,no,yes,32,30.9,113,187,113,230.8,101,8.6,7,1,False,4
612,ME,176,415,no,no,0,223.2,76,214.4,131,154.4,80,10.1,2,3,False,2
613,SC,108,510,no,no,0,187.4,101,199.9,126,216.1,107,12.6,8,1,False,2
614,MN,13,510,no,yes,21,315.6,105,208.9,71,260.1,123,12.1,3,3,False,0
615,CO,71,415,no,no,0,277.5,104,131.8,121,126.9,101,8.2,2,1,False,5
616,KS,88,415,no,no,0,189.8,111,197.3,101,234.5,111,14.9,3,2,False,1
617,MS,137,510,no,no,0,147.2,119,192.8,91,172.7,105,10.2,4,1,False,2
618,NE,82,408,no,no,0,185.8,36,276.5,134,192.1,104,5.7,7,4,False,6
