State,Account_Length,Area_Code,Int_l_Plan,VMail_Plan,VMail_Message,Day_Mins,Day_Calls,Eve_Mins,Eve_Calls,Night_Mins,Night_Calls,Intl_Mins,Intl_Calls,CustServ_Calls,Churn_,Scored Labels,Scored Probabilities
UT,43,510,no,yes,24,207,109,181.7,100,148.7,111,5.7,6,1,False,False,0.000470889004645869
NH,114,510,yes,yes,28,136.4,93,170,90,191.5,73,14.6,4,2,True,True,0.999863386154175
PA,142,510,no,yes,40,230.7,101,256.8,88,263.9,92,6.4,3,1,False,False,9.43570194067433E-05
WY,105,408,no,no,0,160.3,86,195.2,80,163.3,109,12.7,3,2,False,False,0.000952085538301617
SC,43,408,no,yes,39,198.5,104,163.1,107,212.2,125,10.8,2,1,False,False,9.67124506132677E-05
MN,37,415,no,yes,20,264.7,81,216.5,110,210.7,102,10.4,7,0,False,False,0.000237031097640283
ID,114,408,no,yes,19,154.6,100,241.6,109,160,112,12.6,1,3,False,False,0.000515730353072286
AL,26,408,no,no,0,290.1,143,245.7,97,147,80,7.4,4,2,True,True,0.998944222927094
CO,97,415,no,yes,27,125.9,90,123.4,91,230,71,7.3,7,0,False,False,0.000145040583447553
OK,103,415,no,no,0,278.4,121,252.2,139,202.3,96,13.7,1,1,True,True,0.999988794326782
WV,177,408,no,no,0,227.8,81,161.8,97,217,106,8,5,1,False,False,8.70949661475606E-05
NY,115,408,no,yes,30,181.2,65,193.2,62,153.2,92,9.9,6,2,False,False,8.61539374454878E-05
NV,92,415,no,yes,44,152,95,274.9,73,162.4,121,10,1,2,False,False,0.000999621697701514
ND,166,510,no,no,0,197.9,89,251,113,138.3,85,11.2,2,2,False,False,0.000425604055635631
TX,47,408,no,yes,28,112.2,70,154.8,106,166.7,105,10.6,2,0,False,False,0.000235278450418264
AR,138,408,no,yes,33,214.9,91,288.7,97,262.7,64,8.1,2,0,False,False,0.00130641891155392
NH,60,415,no,no,0,180.3,67,208,68,181.2,101,12.8,6,2,False,False,0.000240438239416108
WI,184,408,no,yes,12,200.3,76,253.6,105,149.3,93,10.2,5,0,False,False,0.001440713647753
IA,100,408,no,no,0,210.9,85,329.3,69,127.1,78,9.4,5,4,False,False,0.000550023629330099
IL,70,408,no,no,0,208.7,97,275.5,83,182.5,122,8,3,2,False,False,0.00185063062235713
NC,111,415,no,no,0,162.1,98,217.6,87,264.1,107,7.7,1,0,False,False,0.000490701931994408
MT,39,415,no,no,0,196.2,105,306.8,111,201.5,110,6.9,11,0,False,False,0.000898753351066262
KY,73,408,no,no,0,94.9,121,253.2,83,175.1,86,14.2,2,2,False,False,0.000283413741271943
GA,185,510,no,yes,31,189.8,126,163.3,133,264.8,126,7.5,3,1,False,False,0.000611285155173391
UT,117,408,yes,yes,15,178.8,81,286.1,85,229.4,128,7.1,5,1,False,False,0.00315852137282491
ND,102,510,no,no,0,69.7,85,226.5,107,128.5,104,11.1,2,2,False,False,0.000207624703762122
AR,97,415,no,yes,35,203.1,104,211.8,91,246.1,105,9.7,6,0,False,False,0.00053156801732257
RI,28,510,no,no,0,180.8,109,288.8,58,191.9,91,14.1,6,2,False,False,0.000232788836001419
MD,84,510,no,no,0,169.5,96,157.6,94,98.2,70,10.6,7,0,False,False,0.00013534098980017
VA,75,415,no,no,0,224.7,116,192,79,212.2,98,11.3,11,3,False,False,0.000858298735693097
NH,136,510,no,yes,19,174,96,217.2,126,220.3,97,11.4,3,1,False,False,0.00101117196027189
IN,122,415,no,no,0,243.8,98,83.9,72,179.8,84,13.7,8,2,False,False,0.000111433306301478
VT,120,415,no,no,0,221.3,106,267.6,98,111.5,80,9.3,7,0,False,False,0.00224602082744241
WY,34,408,no,no,0,128.8,80,208.7,93,202.1,103,14,7,1,False,False,0.000232872000196949
VA,90,408,no,no,0,222,93,187,103,282.3,124,12.4,6,2,False,False,0.000678602023981512
MI,48,415,no,no,0,240,88,141,117,128.9,137,7.1,9,1,False,False,0.00011637041461654
MN,74,510,no,yes,33,193.7,91,246.1,96,138,92,14.6,3,2,False,False,0.000345007196301594
VA,92,510,yes,no,0,252.3,120,207,112,284.6,95,12,5,3,True,True,0.997262299060822
WY,95,415,no,yes,39,260.8,130,213.4,111,195.6,97,10.1,5,1,False,False,0.000344182626577094
ND,27,415,no,no,0,227.4,67,248,115,61.4,109,7.8,6,1,False,False,0.000241063709836453
MA,80,408,no,no,0,148.6,106,210.8,65,203.7,86,10,2,2,False,False,0.000288786977762356
WV,67,408,no,no,0,167.8,91,167.7,69,110.3,71,8.4,12,1,False,False,0.00466510374099016
HI,24,415,no,no,0,235.6,132,115.9,129,185.4,136,16.2,2,0,False,False,0.00294852047227323
ND,12,510,yes,no,0,216.7,117,116.5,126,220,110,9.8,4,2,False,False,6.84108235873282E-05
GA,122,408,no,no,0,93.3,109,214.4,104,176.7,104,12.1,2,0,False,False,0.00117631768807769
NV,70,415,no,no,0,205.7,80,221.4,103,206.2,117,14.2,5,2,False,False,0.000353720795828849
NM,55,415,no,no,0,132,103,279.6,114,180,74,13.5,4,0,False,False,0.000376808951841667
KS,57,415,no,yes,37,201.2,76,280.1,122,154.2,110,11.8,1,1,False,False,0.000197562258108519
SD,145,408,no,yes,24,147.5,90,175.7,108,252.1,102,15.6,3,2,False,False,0.000406284059863538
OH,162,415,no,no,0,135.2,98,242,107,246.9,96,10.2,2,2,False,False,0.00256482162512839
OH,84,408,yes,no,0,299.4,71,61.9,88,196.9,89,6.6,7,2,False,False,0.00670702522620559
OK,125,415,no,yes,36,201.3,117,42.2,78,125.7,104,5.4,3,1,False,False,0.0203578285872936
TN,105,510,no,no,0,119.3,82,185.1,111,157,74,10.9,4,2,False,False,0.000580409774556756
OK,104,415,no,no,0,113.6,87,158.6,98,187.7,87,10.5,6,2,False,False,0.000455415342003107
OK,71,415,no,no,0,123.8,130,226.5,91,213.9,96,8.8,7,2,False,False,0.000414290465414524
CT,93,415,no,no,0,271.1,101,237.4,133,145.4,103,8.4,6,1,True,True,0.999655187129974
TN,146,408,yes,no,0,160.1,63,208.4,112,177.6,98,9.2,3,2,False,False,9.00055892998353E-05
IN,55,415,no,yes,33,141,99,250.9,109,284.6,89,11.7,3,0,False,False,0.000693538866471499
AL,117,415,no,no,0,198.5,75,179.8,92,234.1,119,10.6,6,0,False,False,0.00177052232902497
WY,171,415,no,no,0,231.2,135,188.7,74,206.9,124,12.3,1,1,False,False,0.00116562563925982
GA,72,415,no,yes,37,220,80,217.3,102,152.8,71,14.7,6,3,False,False,0.000163135700859129
AR,113,510,no,yes,39,209.8,77,164.1,90,159.7,100,9,4,1,False,False,0.000166386118507944
CT,15,415,no,no,0,185.1,103,193.8,148,305.2,79,13.2,6,5,False,False,0.00025719913537614
HI,128,510,no,yes,28,115.4,96,185.4,94,209.3,69,17.7,4,0,False,False,0.000253454694757238
WY,127,510,yes,no,0,247.5,99,108.5,118,232,72,10.6,3,2,False,False,0.00363525887951255
NM,54,415,no,yes,24,92.3,88,193.1,98,99.3,119,11.6,3,2,False,False,9.15074197109789E-05
WI,107,510,no,yes,25,248.6,91,119.3,115,194.3,83,12,1,1,False,False,0.00108822796028107
OR,64,510,no,no,0,213.5,93,166.6,114,122,78,14.1,3,3,False,False,0.00113509548828006
MN,52,415,no,yes,32,130.1,68,247.2,77,289.4,87,13.5,5,2,False,False,9.63484999374487E-05
NH,90,415,no,no,0,76.1,121,290.3,73,236.9,89,10.8,3,0,False,False,0.000426505197538063
DE,92,415,no,yes,33,243.1,92,213.8,92,228.7,104,12.1,2,2,False,False,0.000207913166377693
MN,125,415,yes,yes,29,260.8,81,163.7,112,271.7,117,17,6,1,True,True,0.999958574771881
DC,41,408,no,yes,37,239.8,110,221.9,115,189.1,100,7.3,1,2,False,False,0.000250760815106332
NJ,42,408,no,yes,16,240.8,80,212.6,121,271.7,138,9.4,4,1,False,False,0.000714049907401204
CA,120,510,no,no,0,134.8,94,204.1,106,238.4,109,6.7,8,1,False,False,0.00242411158978939
SC,1,415,no,yes,26,146.6,68,172.8,67,173.8,113,10,2,1,False,False,0.00134652247652411
MI,142,408,no,no,0,245.1,66,144.6,109,227.3,112,3.1,4,1,False,False,0.000102120291558094
NJ,48,510,no,yes,22,152,63,258.8,131,263.2,109,15.7,5,2,True,True,0.981493294239044
AR,88,408,no,no,0,152.9,119,171.2,107,257,106,12,5,2,False,False,0.000400324002839625
SD,87,415,no,yes,33,125,99,235.3,81,215.3,95,10.2,7,2,False,False,0.000269822747213766
ME,120,510,no,no,0,163.6,109,237.3,95,186.2,141,12.3,5,0,False,False,0.000873849901836365
TX,128,415,no,yes,43,177.8,100,147.3,89,194.2,92,11.9,1,0,False,False,0.000539074768312275
MT,109,408,no,no,0,264.7,69,305,120,197.4,86,9.5,9,1,True,True,0.999975204467773
WI,91,408,no,yes,44,216.6,101,173.1,98,242.1,95,9.1,3,1,False,False,0.0201184507459402
NM,122,408,no,yes,33,174.9,103,248.2,105,164.6,116,13.5,3,1,True,True,0.938957333564758
OK,78,510,no,no,0,140,84,216.8,73,224.5,102,9,6,2,False,False,0.000529946119058877
VA,144,415,no,no,0,97.9,119,171.3,88,169.9,83,7.4,4,0,False,False,0.00832218583673239
MA,98,415,no,no,0,182.6,76,145.2,75,162.6,127,12,1,6,True,True,0.998988509178162
OR,125,408,no,yes,32,96.5,109,145.8,109,174.4,82,9.4,2,1,False,False,0.000693708891049027
SD,128,408,no,yes,34,142.3,73,194.8,79,239.3,81,16,6,1,False,False,0.000458177702967077
OR,82,415,no,yes,19,146.5,73,246.4,65,199,114,4.1,4,1,False,False,0.000104971222754102
AZ,48,415,no,yes,27,141.1,109,224.7,94,174.3,122,13.2,2,1,False,False,0.00037326940218918
WY,109,415,no,no,0,137,128,217,116,182.1,86,10,5,2,False,False,0.00150534359272569
MT,122,510,no,no,0,190,125,141.5,77,216.8,68,15.9,3,3,False,False,0.00168617337476462
MI,79,510,no,no,0,220.9,107,192.2,97,161,74,12.2,2,1,False,False,0.000933610659558326
WI,70,415,no,no,0,156.4,108,171,116,196.1,96,8.6,4,2,False,False,0.000493302242830396
HI,190,408,no,no,0,150.9,86,268.6,129,179.9,73,14.7,1,1,False,False,0.000347384862834588
MD,80,510,yes,no,0,275.4,89,186.7,66,201.3,87,9.4,2,0,True,True,1
NY,47,415,no,yes,37,163.5,77,203.1,102,232,87,7.8,4,2,False,False,0.000225247975322418
DC,55,510,yes,no,0,106.1,77,123.5,100,96.4,92,12.9,3,0,False,False,4.11236724175978E-05
WV,43,408,no,no,0,230.2,147,186.7,121,128.4,100,9.2,3,0,False,False,0.000333088508341461
MI,143,415,no,no,0,191.6,53,104.6,104,195.8,125,10.7,9,3,False,False,0.000429432984674349
MN,85,415,no,no,0,234.5,113,237.3,116,122.7,110,12.9,3,4,False,False,0.000123949983390048
TX,32,408,no,no,0,157.9,88,180.8,132,132.5,102,12.8,3,1,False,False,0.000129668129375204
IA,200,415,yes,yes,29,92.2,95,200,101,119.1,99,5.7,1,1,True,True,0.999774694442749
DE,155,415,no,no,0,250.5,89,146.1,84,164.2,60,8.4,3,1,False,False,4.24810496042483E-05
WA,88,510,no,no,0,202.6,139,210.7,123,81.1,86,9.8,8,1,False,False,0.00364584312774241
PA,124,415,no,no,0,167.4,119,233.2,143,109.6,115,10.3,5,0,False,False,0.000786364253144711
HI,64,415,no,no,0,194.2,147,173.4,87,268.7,114,5.5,2,2,False,False,0.000363486935384572
UT,61,510,yes,no,0,78.2,103,195.9,149,108,100,10.1,6,2,False,False,0.000150519292219542
ID,173,510,no,yes,21,232.4,96,211.9,118,273,102,5,5,3,False,False,0.00012534334382508
AL,166,415,yes,no,0,191.3,120,167.3,88,162.9,110,10.2,2,2,True,True,0.999940454959869
LA,79,408,no,no,0,174.8,88,197,94,87,103,8.6,6,3,False,False,0.000150976527947932
TN,63,415,no,no,0,164.5,75,147.9,118,252.7,97,11.2,2,0,False,False,0.000208331432077102
MI,178,408,yes,no,0,124.5,134,141.2,78,268.2,113,11.4,2,2,True,True,0.999914824962616
NJ,118,408,no,no,0,178.4,81,182.7,119,251.4,109,10.8,2,1,False,False,0.00178138120099902
MA,79,408,no,yes,27,192.3,125,147.3,108,215,97,7.8,4,1,False,False,0.000996372196823359
WY,91,415,no,no,0,34.5,85,192.3,80,256.3,71,7.9,7,0,False,False,0.000171490813954733
NV,100,415,no,yes,39,204.9,74,210.2,80,168.8,89,11.2,4,2,False,False,0.00114302570000291
DE,54,415,yes,no,0,214.1,77,240.5,94,188.9,75,10.1,3,1,False,False,6.34381649433635E-05
MA,61,415,no,yes,28,239.9,110,218.9,87,166,46,12.1,4,1,False,False,0.00141891464591026
CO,61,510,no,no,0,88.1,60,129.7,108,169,87,13.3,4,2,False,False,0.000231969373999164
ID,113,415,no,yes,30,183.8,102,183.4,123,235,52,11.6,7,0,False,False,0.00048099597916007
AR,57,415,no,yes,26,138.7,99,134.5,105,261.7,95,13,5,2,False,False,0.000134401794639416
CA,37,415,no,no,0,191.1,69,129.2,113,207.5,117,12.9,1,0,False,False,0.000885567744262517
DE,97,408,no,no,0,169.2,91,224.6,122,108,115,13,5,1,False,False,0.000231216137763113
DE,60,510,no,no,0,230.7,66,165.4,65,309.1,139,13.3,10,1,False,False,8.93902179086581E-05
MD,75,415,no,yes,39,198.2,107,280.4,132,129.6,73,11.3,7,1,False,False,0.000194987005670555
NV,104,415,no,no,0,210.9,90,272.2,101,304.3,86,10.6,5,3,True,True,0.996901333332062
MS,86,510,no,yes,39,261.2,122,214.2,101,154.9,101,12.7,5,2,False,False,3.0465565941995E-05
DC,100,510,yes,no,0,68.5,110,337.1,115,205.2,99,12.1,9,0,False,False,0.00411763275042176
TN,72,408,no,no,0,147,79,162.3,103,162.9,80,10.5,4,1,False,False,0.000209739780984819
NE,91,510,no,no,0,159,109,255.1,142,82.4,73,10.1,4,0,False,False,0.000293078366667032
MS,121,415,no,yes,21,126.3,84,209.6,102,192.5,129,10.6,2,1,False,False,0.0568682365119457
HI,117,408,no,no,0,102.3,100,135.2,104,199.7,93,15.7,10,3,False,False,0.000184708129381761
ME,148,408,no,yes,33,241.7,84,165.8,84,160.6,80,11.3,3,1,False,False,0.000230109711992554
KS,186,510,no,no,0,137.8,97,187.7,118,146.4,85,8.7,6,1,False,False,0.000286801689071581
CO,53,510,no,yes,24,201.7,87,251.7,97,297.4,95,7.9,5,0,False,False,0.000118226605991367
GA,128,408,yes,yes,18,222.1,89,160.6,109,218.8,102,13.6,2,0,True,True,0.999978065490723
NJ,113,415,no,no,0,186,55,237.4,105,148.1,83,12.2,6,1,False,False,0.00107666396070272
UT,78,415,no,no,0,193.1,85,172.1,105,129.6,119,10.2,1,0,False,False,0.0021286248229444
NV,21,510,no,no,0,197.6,105,206.4,88,169.6,143,9.6,2,3,False,False,0.000225420517381281
ID,123,415,no,no,0,132.2,122,169.9,101,150.1,123,12.9,11,3,True,True,0.988641440868378
FL,91,510,no,no,0,203.1,106,210.1,113,195.6,129,12,3,3,False,False,0.000453647196991369
AR,185,415,no,yes,19,157.3,123,257.7,94,190.4,107,9.6,6,0,False,False,0.000725769205018878
MI,57,415,no,no,0,140,100,174.7,102,258.5,111,13.3,4,1,False,False,0.000630323134828359
NV,81,415,no,yes,28,167.9,147,190.7,105,193,103,9.2,6,4,True,True,0.998620092868805
KS,52,415,no,no,0,165.5,78,205.5,89,213.6,124,12.2,6,0,False,False,0.000452916050562635
UT,107,510,no,no,0,257.7,98,156.5,84,104.4,123,9.8,3,1,False,False,3.32255549437832E-05
OR,88,408,no,no,0,192.6,96,184,92,173.6,113,8.8,6,2,False,False,0.000374468741938472
CO,81,408,no,no,0,115.3,99,224.7,117,152.5,98,18,2,1,False,False,0.000280987966107205
MN,95,408,no,yes,32,262.2,123,165.2,82,194.3,57,10.6,5,0,False,False,0.000295803445624188
OR,100,510,no,no,0,152.7,98,212.4,73,264.5,90,7.9,3,2,False,False,0.000586593057960272
IL,51,510,no,yes,32,206.1,134,179.6,84,332.2,90,10.2,2,3,False,False,0.000115603506856132
HI,87,408,no,yes,28,143.5,106,223.5,147,175.4,69,11.2,5,0,False,False,0.00013357464922592
ID,119,415,no,no,0,159.1,114,231.3,117,143.2,91,8.8,3,5,True,True,0.999028384685516
TN,127,415,yes,no,0,220.7,100,170.2,89,278.4,73,15,4,3,True,True,0.999961316585541
ND,56,415,no,no,0,222.7,133,277,89,101.8,94,13.6,4,4,False,False,0.000186327510164119
AR,98,415,no,no,0,227.1,116,120.5,103,117,102,4.7,4,5,True,True,0.997702240943909
MO,83,415,no,yes,30,272.5,105,253,83,180.8,123,8.7,6,3,False,False,0.000383236503694206
IN,80,415,no,no,0,106.5,116,104.8,67,183.2,124,8.2,5,1,False,False,0.000202252136659808
TN,53,510,no,no,0,100.2,85,213.8,90,299.8,67,7.7,4,3,False,False,3.80459896405227E-05
LA,67,510,no,no,0,310.4,97,66.5,123,246.5,99,9.2,10,4,False,False,0.0238008890300989
IL,91,415,no,no,0,189.3,100,239.3,107,89.7,89,9.9,3,3,False,False,0.000155568573973142
AR,145,415,no,no,0,224.2,89,314.9,121,182.9,121,16.1,3,1,True,True,0.99192887544632
WV,102,510,no,no,0,145.8,59,223.1,109,219.2,104,9.8,3,0,False,False,0.000721572025213391
CT,87,510,no,yes,18,186.7,74,220,77,224.6,137,12,4,1,False,False,0.000262015062617138
MS,65,510,no,no,0,193.8,113,151.7,106,208.9,94,12.6,3,3,False,False,0.000513729406520724
HI,101,510,no,no,0,93.8,127,150,104,241.1,116,10.7,2,1,False,False,0.000445702549768612
NV,124,408,no,no,0,151.1,123,187.4,104,255.4,93,5.3,3,1,False,False,0.00405265390872955
AK,61,415,no,yes,15,252.4,106,187.8,69,259.6,137,10,3,2,False,False,0.000261673994828016
NE,39,510,no,no,0,185,113,106.5,125,167.3,78,12,2,0,False,False,0.000135818321723491
OK,52,510,no,yes,38,169.3,88,225.9,97,172,86,8.2,3,0,False,False,0.000383843726012856
CO,102,510,no,no,0,95.6,88,167.6,106,177.3,95,9.8,2,3,False,False,0.000424100697273389
ND,88,415,no,no,0,161.5,92,173.5,108,206.2,95,7.9,4,2,False,False,0.000394506845623255
ID,193,415,no,no,0,96.8,92,142.6,103,210.1,115,10.9,5,2,True,True,0.957123398780823
WV,193,415,no,no,0,180.5,114,117.9,80,192.9,97,10.2,4,2,False,False,0.00601460039615631
GA,111,415,no,no,0,129.1,92,148.9,132,264,103,16.8,7,2,False,False,0.000245164759689942
SD,140,415,no,no,0,191.8,67,261.1,52,252.7,112,10.8,3,6,False,False,0.000992284505628049
NJ,138,408,no,no,0,241.8,93,170.5,83,295.3,104,11.8,7,3,False,False,0.00926494970917702
CT,102,415,no,yes,25,137.4,100,176.7,83,188.2,93,10.2,6,2,False,False,0.000683719583321363
ME,79,415,no,no,0,213.6,110,234.9,121,229.6,157,8.8,3,2,False,False,0.000214192972634919
TN,1,415,no,no,0,196.1,107,296.5,82,211.5,91,7,2,1,False,False,0.000872311473358423
TX,130,415,no,no,0,120.5,127,189.7,52,270.1,107,14.3,2,1,False,False,0.00044048874406144
PA,120,408,no,no,0,215.7,75,244.4,105,211.2,91,11.4,5,2,False,False,0.000745494035072625
TX,95,510,no,no,0,135.2,93,285.9,123,228.1,112,10,2,3,False,False,0.0404447317123413
NV,93,408,no,no,0,114.3,100,221.1,103,126.3,88,10.9,9,0,False,False,0.000422419980168343
TX,85,408,no,yes,21,219.3,132,218.2,105,267.6,95,15.7,2,2,False,False,0.000189331301953644
NC,115,415,no,yes,26,132.3,142,273.4,89,195.7,77,14.8,7,0,False,False,0.000856050639413297
CO,140,415,no,no,0,149.7,71,212.5,97,245.9,67,12.6,4,3,False,False,0.000325090892147273
ND,109,415,no,no,0,101.8,105,348.9,107,233.2,150,7.5,5,1,False,False,0.000878311868291348
KS,79,415,no,no,0,177.9,83,167.3,84,223.7,142,15.2,8,0,False,False,0.000231243437156081
NY,84,415,no,no,0,214.9,72,197.7,92,153.1,79,11.9,2,2,False,False,0.000278971798252314
MD,156,510,no,no,0,81.7,133,242.5,117,203.8,112,12.3,6,3,False,False,0.00267080729827285
WV,112,408,no,no,0,168.4,53,187.5,68,204.5,125,9.8,3,1,False,False,0.00959979463368654
MA,130,408,no,no,0,162,62,278.1,108,197.5,82,9.1,4,1,False,False,0.00118232588283718
AK,96,408,no,yes,29,150,91,159.4,75,228.1,55,8.5,3,1,False,False,0.000476044020615518
OK,88,408,no,no,0,65.4,97,168.2,76,236,113,13.8,1,2,False,False,0.00035924615804106
AR,115,415,no,no,0,139.3,89,192.3,95,151,75,9.3,3,7,True,True,0.999983608722687
LA,85,510,no,no,0,133.3,107,185,101,289,99,9.1,4,3,False,False,0.00479918392375112
ID,125,408,no,no,0,175.9,98,192.8,148,278.2,110,10.6,5,0,False,False,0.00175375223625451
SD,67,415,no,no,0,284.5,104,88.6,71,171.4,93,12.5,4,1,False,False,0.00108894566074014
DC,96,415,no,no,0,217.8,120,139.6,109,227.7,111,11.6,3,0,False,False,0.000515440653543919
WI,20,408,no,no,0,186.8,89,253.4,51,273.1,105,12.3,6,2,False,False,0.00123402336612344
WI,41,408,yes,yes,31,278.1,86,268.1,103,241.5,77,11.3,4,0,False,False,0.000617635145317763
TX,70,510,no,no,0,59.5,103,257.2,106,208.3,86,11.1,6,0,False,False,0.00251964991912246
NC,128,510,no,no,0,187.3,84,270.8,95,206.4,68,10.1,5,1,False,False,0.00600053276866674
AR,71,415,no,yes,27,151.2,118,228,82,169.8,113,5.6,17,0,False,False,0.000285481393802911
TX,119,510,no,no,0,107.2,100,221.1,100,212.6,96,8.3,3,2,False,False,0.00355111435055733
MS,158,510,no,no,0,175.9,105,188.3,88,188.3,98,11,6,1,False,False,0.00809894222766161
IN,113,415,no,no,0,209.4,151,347.3,113,246,116,7.4,2,1,True,True,0.996573269367218
MD,79,510,no,yes,31,103.1,90,243,135,76.4,92,12.2,8,3,False,False,0.000329348869854584
SC,36,408,no,yes,43,29.9,123,129.1,117,325.9,105,8.6,6,2,False,False,0.000232599282753654
MO,120,415,no,no,0,79.2,123,212.1,106,224.6,104,10.2,4,3,False,False,0.00358884059824049
SD,52,510,yes,no,0,251.4,118,196.6,80,192,53,11,2,0,True,True,0.999998211860657
DE,63,408,no,no,0,117.1,118,249.6,90,162.2,84,11.1,4,3,False,False,0.000190407459740527
ID,170,510,no,yes,37,178.1,130,242.8,103,243,93,13,4,0,False,False,0.00272415834479034
KY,43,408,no,no,0,177.2,93,142.6,60,314.1,144,12.7,2,4,False,False,0.00649120146408677
MD,119,415,no,no,0,209.4,125,286.3,91,208.6,73,8.1,4,2,False,False,0.0155097292736173
NH,41,408,no,yes,43,158.9,96,280.4,117,216.5,97,10.8,4,2,False,False,0.000477372261229903
AZ,116,415,yes,no,0,191.7,97,176.2,127,103.9,96,4.9,4,2,False,False,6.51021327939816E-05
OH,123,408,no,no,0,105,150,251.6,90,258,93,14.9,5,0,False,False,0.00808013789355755
WY,62,415,no,no,0,172.4,132,230.5,100,228.2,109,11,5,0,False,False,0.000762877520173788
NV,144,415,yes,no,0,150,69,285.9,73,190.6,121,9.4,15,0,False,False,0.00209226994775236
KS,85,408,no,no,0,164,111,229.4,108,220.7,105,9.3,2,1,False,False,0.00226745731197298
MN,120,415,no,yes,31,211,117,238.7,77,184.5,99,14,8,1,False,False,0.00154151918832213
SD,106,408,no,yes,27,223.3,97,212.5,131,154.6,149,11.6,2,1,False,False,0.000416735449107364
NM,119,415,yes,yes,15,160,95,209.5,110,82.3,107,8.7,5,5,True,True,0.999628722667694
MS,120,415,no,no,0,112.6,80,124.4,86,234.9,88,8.1,3,6,True,True,0.999994277954102
MO,109,415,no,no,0,200.1,72,300.9,120,236,68,11.9,5,0,False,False,0.00074167235288769
PA,71,415,no,no,0,232.7,97,208.2,85,194.3,113,10.2,7,1,False,False,0.000412129156757146
KY,108,408,no,no,0,73.8,105,143.4,114,170.2,98,10.9,3,2,False,False,0.000423760589910671
IN,7,415,no,no,0,206.7,87,281.1,83,158.5,77,11,5,3,False,False,0.000251678051427007
RI,121,415,no,yes,22,212.3,107,238,94,332.8,114,10.4,2,1,False,False,0.00155073031783104
AR,129,415,no,no,0,157,113,256.9,97,185.5,126,12.1,2,2,False,False,0.0013018170138821
KY,38,408,no,yes,36,115.4,98,166.2,83,184.7,79,15.2,6,2,False,False,9.90208718576469E-05
AL,102,408,no,no,0,224.7,81,129.4,112,167.6,109,15.8,6,1,False,False,0.0217583235353231
NH,127,415,yes,no,0,324.3,107,141.6,90,207.6,90,12.8,7,1,True,True,0.999431252479553
KS,68,415,no,no,0,207.6,68,251.6,123,191.6,100,10.9,6,2,False,False,0.000548453128430992
NJ,124,415,no,no,0,108.2,92,214.3,83,185.5,155,13.2,11,4,True,True,0.999946534633636
VA,131,415,no,no,0,143.1,114,138.1,119,199.4,100,8.9,3,3,False,False,0.000185793120181188
AK,146,510,yes,no,0,133,65,262.8,93,214.3,128,11.2,3,1,False,False,0.000107398147520144
WY,113,408,no,no,0,158.4,107,142.2,104,174.7,108,14.9,2,0,False,False,0.0004914456512779
ID,43,415,no,yes,36,93.1,68,246.1,83,94.9,109,8.7,8,1,False,False,0.000131333727040328
CA,135,408,no,no,0,167.1,105,131.6,120,242.6,83,10.4,2,3,False,False,0.00124869053252041
AR,116,408,no,no,0,173.5,93,194.1,76,208,112,16.2,10,3,False,False,0.000675637042149901
WV,82,408,no,no,0,143.7,116,170.7,99,287.7,95,7.8,5,1,False,False,0.000372391630662605
NY,64,415,yes,no,0,346.8,55,249.5,79,275.4,102,13.3,9,1,True,True,1
